"";"FranjaHoraria";"Dia";"Malo";"PrimerCredito";"MedioOrigen";"Sexo";"Edad";"EstadoCivil";"Region";"TipoConvenio";"RubroLaboral";"DeudaTC";"DeudaTC_cat";"AtrasoTC";"LimiteUtilizadoTC";"EstadoCuentaTC";"CantAtraso1mTC";"CantAtraso3mTC";"MaximoAtrasoTC";"TieneTC";"CapitalPrestado";"Cuotas";"MontoCuota";"MontoTotal";"ProgramaFidelidad";"PeorCalificacionBCU";"PeorCalificacionBCU_cat";"MejorCalificacionBCU";"MejorCalificacionBCU_cat";"PromedioCalificacionBCU";"DeudaVigenteBCU";"ContingenciasBCU";"PrevisionesBCU";"DeudaMorosaBCU";"DeudaCastigadaBCU";"CantidadInstitucionesBCU";"FueDenegadoAnteriormente";"DiasUltDenegacion";"ContOutBoundCobranza";"ContactosInBound";"DeudaCreditos";"CantCredAtraso0";"CantCredAtrasoMedio";"CantCredAtrasoMayor";"CantCuotasAtraso";"CantCuotasAbiertas";"MontoCreditosAbiertos";"MontoAPagarMensual"
"248";"Horas-Dormir";"Jueves";"0";"Nuevo";"Web";"Hombre";53;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";12;0;0;0;0;0;0;0;0;0;0
"249";"Horas-Dormir";"Jueves";"1";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;3944,41316903798;1;"0";0;0;0;0;0;0;0;0;0;0;0
"250";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";35;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";83;0;0;0;0;0;0;0;0;0;0
"251";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Mujer";41;"Casado";"Canelones";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"3";"Otros";4;16333,8489191257;1084,94214258101;3379,88030962641;661,193111053202;0;4;"0";0;0;0;0;0;0;0;0;0;0;0
"252";"Horas-Trabajo";"Jueves";"0";"Nuevo";"Web";"Mujer";29;"Otros";"Canelones";"Alianza";"PublicosYOngs";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2317,65817008676;7;488,472261399631;3419,30599275776;"0";"5";"Otros";"3";"Otros";4;50463,0828583573;6703,29551325501;9543,68757765581;0;1736,92256240812;3;"1";399;0;3;0;0;0;0;0;0;0;0
"253";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";65;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2194,84314599569;1;"0";0;0;0;0;0;0;0;0;0;0;0
"254";"Horas-Trabajo";"Jueves";"0";"Nuevo";"Web";"Mujer";36;"Soltero";"Canelones";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"1C";"1C";"1C";"1C";1;26617,2796785353;3904,55871914517;152,610837525703;0;0;2;"1";87;0;1;0;0;0;0;0;0;0;0
"255";"Horas-Trabajo";"Jueves";"0";"Nuevo";"Web";"Hombre";74;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"5";"Otros";"1C";"1C";1;19408,7138252778;4031,44818629925;188,128948982283;0;0;5;"0";0;0;0;0;0;0;0;0;0;0;0
"256";"Horas-Trabajo";"Jueves";"1";"Renovacion";"Web";"Mujer";47;"Otros";"DptoSuroeste";"Alianza";"Industria";0;"Sin deudas";976;13,97;"Cancelada";3;0;67;"1";2317,65817008676;7;488,472261399631;3419,30599275776;"0";"1C";"1C";"1C";"1C";1;2007,37241193371;321,067503960289;11,6439146465159;0;0;1;"0";0;0;3;0;0;0;0;0;0;0;0
"257";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";26;"Soltero";"MVDCentrosur";"Sin Convenio";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"5";"Otros";"1C";"1C";1;77009,4398792297;3803,27705711237;462,732041948672;0;0;5;"0";0;0;0;0;0;0;0;0;0;0;0
"258";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";50;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;395,448107612883;1;"0";0;0;0;0;0;0;0;0;0;0;0
"259";"Horas-Trabajo";"Jueves";"0";"Nuevo";"WhatsappBotTelefonoSMS";"Hombre";35;"Casado";"DptoSuroeste";"Sin Convenio";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"1C";"1C";"1C";"1C";1;2077,48157157884;0;10,2069665810621;0;0;1;"1";169;0;0;0;0;0;0;0;0;0;0
"260";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Mujer";58;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"261";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";56;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"3";"Otros";5;3703,03370593978;1841,80354757906;942,624024988667;0;1078,47587628647;2;"0";0;0;0;0;0;0;0;0;0;0;0
"262";"Horas-Trabajo";"Viernes";"0";"Nuevo";"WhatsappBotTelefonoSMS";"Hombre";35;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";927,063268034704;7;201,385412211549;1409,69704068991;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1685,4311508433;1;"0";0;0;0;0;0;0;0;0;0;0;0
"263";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";37;"Casado";"DptoNoroeste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"1C";"1C";3;58416,7827662721;40,0560861536095;48774,749999485;0;0;2;"1";273;0;0;0;0;0;0;0;0;0;0
"264";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";46;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"265";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";21;"Casado";"Sin Identificar";"Sin Convenio";"SupermercadosYMas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"2A";"Otros";"2A";"Otros";2;7421,39408535835;0;111,310168934757;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"266";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";32;"Casado";"DptoSuroeste";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;10;314,285736262323;3142,85804388798;"0";"5";"Otros";"3";"Otros";5;69896,9734043367;0;13184,5408325503;1599,92347031612;0;2;"1";2186;0;0;0;0;0;0;0;0;0;0
"267";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Mujer";36;"Casado";"MVDSureste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;7;488,472261399631;3419,30599275776;"0";"5";"Otros";"3";"Otros";5;4773,29580167147;1762,5002379732;2447,6115813417;0;4198,62318776577;2;"1";194;0;0;0;0;0;0;0;0;0;0
"268";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";49;"Casado";"Sin Identificar";"Sin Convenio";"Transporte";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";2;0;0;0;0;0;0;0;0;0;0
"269";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";31;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";927,063268034704;10;162,183901963866;1621,83924597246;"0";"1C";"1C";"1C";"1C";1;36815,3394992497;0;184,075364842801;0;0;3;"1";508;0;0;0;0;0;0;0;0;0;0
"270";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Mujer";38;"Casado";"DptoNoroeste";"Sin Convenio";"PublicosYOngs";800,482049417246;"Con deudas";5;54,33;"Activa";0;0;0;"1";1390,59490205206;10;238,234804967231;2382,34864493022;"0";"1C";"1C";"1C";"1C";1;766,871370634648;774,169676212251;7,70621341553848;0;0;1;"1";597;0;0;0;0;0;0;0;0;0;0
"271";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";28;"Casado";"Sin Identificar";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"3";"Otros";4;14860,0894889564;14833,0122885553;6369,85403232462;0;2552,33960107341;3;"1";568;0;0;0;0;0;0;0;0;0;0
"272";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";45;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1390,59490205206;9;253,217706818593;2278,96023162082;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;4435,49480572315;3;"0";0;0;0;0;0;0;0;0;0;0;0
"273";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";59;"Casado";"MVDEste";"Sin Convenio";"Otros";-0,0139059490205206;"Sin deudas";0;90,88;"Activa";0;0;13;"1";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"2A";"Otros";"1C";"1C";1;10905,8471316191;1883,98724393281;154,036197300306;0;0;3;"1";359;0;0;0;0;0;0;0;0;0;0
"274";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";33;"Soltero";"MVDEste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;3787,9805131898;2;"1";863;0;1;0;0;0;0;0;0;0;0
"275";"Horas-Trabajo";"Jueves";"0";"Nuevo";"WhatsappBotTelefonoSMS";"Mujer";50;"Casado";"DptoEste1";"Sin Convenio";"Otros";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"1C";"1C";"1C";"1C";1;33207,8744279535;1,58759584650943;166,027760672335;0;0;7;"0";0;0;0;0;0;0;0;0;0;0;0
"276";"Horas-Trabajo";"Jueves";"0";"Nuevo";"Web";"Hombre";62;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"277";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";49;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";269,620127900703;"Con deudas";10;108,33;"Activa";0;0;0;"1";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"1C";"1C";"1C";"1C";1;1506,47317524005;23,1812170172078;7,65290727762648;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"278";"Horas-Trabajo";"Jueves";"1";"Nuevo";"WhatsappBotTelefonoSMS";"Hombre";55;"Divorciado";"MVDEste";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;11;297,308352623649;3270,39182001335;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"1";1779;0;0;0;0;0;0;0;0;0;0
"279";"Horas-Trabajo";"Jueves";"1";"Nuevo";"Web";"Hombre";21;"Soltero";"Canelones";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2193,43169217011;1;"0";0;0;0;0;0;0;0;0;0;0;0
"280";"Horas-Casa";"Jueves";"1";"Nuevo";"Web";"Hombre";41;"Casado";"Sin Identificar";"Sin Convenio";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2301,12536296058;8;442,880592977984;3543,04502247577;"0";"2A";"Otros";"2A";"Otros";2;1364,78364601974;0;19,4445093170169;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"281";"Horas-Casa";"Jueves";"0";"Renovacion";"Web";"Mujer";45;"Soltero";"Canelones";"Sin Convenio";"PublicosYOngs";0;"Sin deudas";0;0;"Cancelada";0;0;0;"1";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"2A";"Otros";"1C";"1C";1;352567,725530864;5155,16706772398;199,432167877796;0;0;4;"0";0;0;0;0;1;0;0;0;0;0;0
"282";"Horas-Casa";"Jueves";"1";"Nuevo";"Web";"Hombre";45;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2209,97977150453;1;"0";0;0;0;0;0;0;0;0;0;0;0
"283";"Horas-Casa";"Jueves";"1";"Nuevo";"Web";"Hombre";57;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"2B";"Otros";"2B";"Otros";3;3667,04510987467;0;110,012280359508;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"284";"Horas-Casa";"Jueves";"1";"Nuevo";"Web";"Hombre";36;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1390,59490205206;7;297,081056899302;2079,56746393192;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"285";"Horas-Casa";"Jueves";"0";"Nuevo";"Web";"Hombre";39;"Casado";"Sin Identificar";"Sin Convenio";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"1C";"1C";"1C";"1C";1;3804,03866114276;0;19,0188011248692;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"286";"Horas-Casa";"Jueves";"1";"Nuevo";"Web";"Hombre";30;"Casado";"DptoCentroSur";"Sin Convenio";"Educacion";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"1C";"1C";"1C";"1C";1;118656,357330154;33,1564177812612;593,445645083395;0;0;3;"0";0;0;0;0;0;0;0;0;0;0;0
"287";"Horas-Dormir";"Viernes";"1";"Nuevo";"Web";"Hombre";43;"Otros";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2761,3504355527;11;436,934717624542;4806,28230735342;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1582,85209216606;1;"1";611;0;0;0;0;0;0;0;0;0;0
"288";"Horas-Dormir";"Viernes";"1";"Nuevo";"Web";"Hombre";45;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;9;415,327597628004;3737,94922627214;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"289";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";22;"Soltero";"DptoNorte";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"2A";"Otros";"1C";"1C";1;77895,2140669643;0;787,477669424889;0;0;4;"0";0;0;4;0;0;0;0;0;0;0;0
"290";"Horas-Trabajo";"Viernes";"0";"Nuevo";"WhatsappBotTelefonoSMS";"Mujer";26;"Soltero";"DptoCentroSur";"Sin Convenio";"Educacion";0;"Sin deudas";0;0;"Cancelada";0;0;0;"1";2761,3504355527;7;578,795500742682;4051,56841531106;"0";"1C";"1C";"1C";"1C";1;18826,8711617207;748,69875034358;99,0565434993641;0;0;3;"1";283;0;0;0;0;0;0;0;0;0;0
"291";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Mujer";35;"Soltero";"Sin Identificar";"Sin Convenio";"PublicosYOngs";3096,2221261895;"Con deudas";74;130,09;"Bloqueada";1;0;46;"1";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"3";"Otros";4;4202,60492450198;79,898947755571;728,027419703993;0;313,35665522841;3;"1";117;0;0;0;0;0;0;0;0;0;0
"292";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";37;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"293";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";23;"Casado";"DptoNoroeste";"Sin Convenio";"Construccion";801,309453383967;"Con deudas";5;109,98;"Activa";0;0;0;"1";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"2B";"Otros";"1C";"1C";1;30818,3085954816;2492,92411622506;453,797469702988;0;0;6;"1";107;0;0;0;0;0;0;0;0;0;0
"294";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";57;"Casado";"Sin Identificar";"Sin Convenio";"Educacion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2317,65817008676;11;369,337417067116;4062,71107735555;"0";"1C";"1C";"1C";"1C";1;2173,17304210538;0;10,8651815013667;0;0;1;"1";137;0;0;0;0;0;0;0;0;0;0
"295";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Mujer";29;"Casado";"Sin Identificar";"Alianza";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"296";"Horas-Casa";"Viernes";"0";"Renovacion";"Web";"Hombre";39;"Soltero";"MVDNoroeste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"5";"Otros";"1C";"1C";1;49821,7868426943;36390,2948968048;344,05867300755;0;0;3;"1";1558;0;0;0;0;0;0;0;0;0;0
"297";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Mujer";39;"Soltero";"MVDNoreste";"Sin Convenio";"Industria";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;10;314,285736262323;3142,85804388798;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2197,21179264552;1;"1";196;0;1;0;0;0;0;0;0;0;0
"298";"Horas-Casa";"Viernes";"1";"Renovacion";"Web";"Hombre";39;"Soltero";"DptoNoroeste";"Sin Convenio";"PublicosYOngs";494,773666150122;"Con deudas";2143;100;"Cancelada";0;4;1140;"1";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"299";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";28;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;3098,68811448247;1;"1";502;0;0;0;0;0;0;0;0;0;0
"300";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Mujer";54;"Soltero";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin deudas";0;0;"Activa";0;0;0;"1";2781,18980410411;7;584,167891941522;4089,1740983416;"0";"1C";"1C";"1C";"1C";1;466616,675760529;0;50,7590315830701;0;0;2;"0";0;0;0;0;0;0;0;0;0;0;0
"301";"Horas-Casa";"Viernes";"1";"Nuevo";"Web";"Hombre";30;"Casado";"Sin Identificar";"Sin Convenio";"AgroYLimpieza";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;547,145787819572;1;"0";0;0;0;0;0;0;0;0;0;0;0
"302";"Horas-Trabajo";"Sábado";"0";"Renovacion";"Web";"Mujer";32;"Soltero";"MVDNoroeste";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"3";"Otros";4;14757,6976686601;2914,4551488841;2871,01296414399;0;4124,17073670991;4;"0";0;0;0;0;0;0;0;0;0;0;0
"303";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";63;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;2165,84924228791;1;"1";647;0;0;0;0;0;0;0;0;0;0
"304";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";38;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;8;534,483773921704;4275,87073457477;"0";"3";"Otros";"1C";"1C";2;1700,16682148871;617,491348598046;145,59296858668;0;0;3;"0";0;0;0;0;0;0;0;0;0;0;0
"305";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";39;"Casado";"Sin Identificar";"Sin Convenio";"Otros";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1439,31902976179;1;"0";0;0;0;0;0;0;0;0;0;0;0
"306";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";42;"Casado";"Sin Identificar";"Sin Convenio";"Construccion";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"0";"NoTiene";"0";"NoTiene";0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0
"307";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";39;"Casado";"Sin Identificar";"Sin Convenio";"PublicosYOngs";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;9;496,382571324435;4467,4437235978;"0";"5";"Otros";"5";"Otros";6;0;0;659,526714828909;659,526714828909;0;1;"1";683;0;0;0;0;0;0;0;0;0;0
"308";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Mujer";45;"Otros";"DptoNoroeste";"Alianza";"Salud";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"3";"Otros";4;126395,729481132;0;21202,5789312668;0;1240,67718331999;3;"1";592;0;1;0;0;0;0;0;0;0;0
"309";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Hombre";62;"Casado";"Sin Identificar";"Sin Convenio";"Industria";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;111,247592164165;1;"0";0;0;0;0;0;0;0;0;0;0;0
"310";"Horas-Trabajo";"Viernes";"1";"Nuevo";"WhatsappBotTelefonoSMS";"Hombre";62;"Casado";"Sin Identificar";"Sin Convenio";"JubiladosYPensionistas";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1840,90029036846;9;331,087894752377;2979,79166400782;"0";"1C";"1C";"1C";"1C";1;19,789678121461;0;0,0989483906073049;0;0;1;"0";0;0;0;0;0;0;0;0;0;0;0
"311";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Mujer";29;"Soltero";"MVDNoroeste";"Sin Convenio";"ComerciosYAlojamientos";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";1854,12653606941;7;392,776659149467;2749,43556951575;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;1400,09498289124;2;"1";629;0;2;0;0;0;0;0;0;0;0
"312";"Horas-Trabajo";"Viernes";"0";"Nuevo";"Web";"Hombre";32;"Casado";"Sin Identificar";"Sin Convenio";"Otros";618,418236794204;"Con deudas";-10;68,91;"Activa";0;0;0;"1";2761,3504355527;10;461,804905266233;4618,04795153788;"0";"1C";"1C";"1C";"1C";1;27526,5103111802;16443,1446027313;414,994152457763;0;0;6;"1";102;0;0;0;0;0;0;0;0;0;0
"313";"Horas-Trabajo";"Viernes";"1";"Nuevo";"Web";"Mujer";34;"Casado";"MVDEste";"Sin Convenio";"Otros";-0,057941454252169;"Sin deudas";0;91,95;"Activa";0;0;0;"1";2781,18980410411;10;466,38757056078;4663,87452414533;"0";"1C";"1C";"1C";"1C";1;3629,67982485654;3328,65542875116;74,0978493558438;0;0;3;"1";738;0;0;0;0;0;0;0;0;0;0
"314";"Horas-Trabajo";"Sábado";"1";"Nuevo";"Web";"Mujer";30;"Otros";"Sin Identificar";"Alianza";"ServiciosVarios";0;"Sin Passcard";0;0;"Sin Passcard";0;0;0;"0";2781,18980410411;11;441,366424927132;4855,03033469775;"0";"5";"Otros";"5";"Otros";6;0;0;0;0;4445,27995851726;1;"1";572;0;0;0;0;0;0;0;0;0;0
